workerid,proliferate.condition,audio,block_order,button_pressed,correct_response,group,internal_node_id,key_press,match_sel,mismatch_sel,normed_midpoint,path,repetition,responses,rt,step,stimulus,test_part,time_elapsed,trial_index,trial_type,type,visual_target,voiced_sel,voiceless_sel,vowel,yes_side,error
36,condition1,BIH_PIH_1_24,coda-onset,,NA,b_group,0.0-335.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_24.wav,3,,789,24,audio/onset_syllables/BIH_PIH_1_24.wav,test_onset,555081,335,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BIH_PIH_1_15,coda-onset,,NA,b_group,0.0-336.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_15.wav,2,,760,15,audio/onset_syllables/BIH_PIH_1_15.wav,test_onset,556855,336,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAH_PAH_3_10,coda-onset,,NA,b_group,0.0-337.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_10.wav,1,,821,10,audio/onset_syllables/BAH_PAH_3_10.wav,test_onset,558683,337,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BIH_PIH_1_00,coda-onset,,NA,b_group,0.0-338.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_00.wav,1,,680,0,audio/onset_syllables/BIH_PIH_1_00.wav,test_onset,560378,338,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAA_PAA_3_30,coda-onset,,NA,b_group,0.0-339.0,75,NA,NA,25,audio/onset_syllables/BAA_PAA_3_30.wav,2,,1189,30,audio/onset_syllables/BAA_PAA_3_30.wav,test_onset,562583,339,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BAA_PAA_3_24,coda-onset,,NA,b_group,0.0-340.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_24.wav,3,,960,24,audio/onset_syllables/BAA_PAA_3_24.wav,test_onset,564556,340,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BAH_PAH_3_30,coda-onset,,NA,b_group,0.0-341.0,75,NA,NA,23,audio/onset_syllables/BAH_PAH_3_30.wav,2,,659,30,audio/onset_syllables/BAH_PAH_3_30.wav,test_onset,566216,341,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BUH_PUH_3_24,coda-onset,,NA,b_group,0.0-342.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_24.wav,3,,571,24,audio/onset_syllables/BUH_PUH_3_24.wav,test_onset,567794,342,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BAA_PAA_3_18,coda-onset,,NA,b_group,0.0-343.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_18.wav,2,,629,18,audio/onset_syllables/BAA_PAA_3_18.wav,test_onset,569427,343,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BUH_PUH_3_24,coda-onset,,NA,b_group,0.0-344.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_24.wav,2,,571,24,audio/onset_syllables/BUH_PUH_3_24.wav,test_onset,571008,344,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BAA_PAA_3_22,coda-onset,,NA,b_group,0.0-345.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_22.wav,1,,560,22,audio/onset_syllables/BAA_PAA_3_22.wav,test_onset,572573,345,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BIH_PIH_1_24,coda-onset,,NA,b_group,0.0-346.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_24.wav,2,,1051,24,audio/onset_syllables/BIH_PIH_1_24.wav,test_onset,574636,346,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BIH_PIH_1_18,coda-onset,,NA,b_group,0.0-347.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_18.wav,3,,1109,18,audio/onset_syllables/BIH_PIH_1_18.wav,test_onset,576756,347,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAH_PAH_3_20,coda-onset,,NA,b_group,0.0-348.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_20.wav,2,,869,20,audio/onset_syllables/BAH_PAH_3_20.wav,test_onset,578637,348,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAA_PAA_3_05,coda-onset,,NA,b_group,0.0-349.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_05.wav,2,,819,5,audio/onset_syllables/BAA_PAA_3_05.wav,test_onset,580456,349,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BIH_PIH_1_20,coda-onset,,NA,b_group,0.0-350.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_20.wav,1,,1301,20,audio/onset_syllables/BIH_PIH_1_20.wav,test_onset,582767,350,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BUH_PUH_3_00,coda-onset,,NA,b_group,0.0-351.0,83,NA,NA,21,audio/onset_syllables/BUH_PUH_3_00.wav,1,,821,0,audio/onset_syllables/BUH_PUH_3_00.wav,test_onset,584596,351,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BAH_PAH_3_05,coda-onset,,NA,b_group,0.0-352.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_05.wav,2,,880,5,audio/onset_syllables/BAH_PAH_3_05.wav,test_onset,586472,352,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BUH_PUH_3_00,coda-onset,,NA,b_group,0.0-353.0,83,NA,NA,21,audio/onset_syllables/BUH_PUH_3_00.wav,2,,939,0,audio/onset_syllables/BUH_PUH_3_00.wav,test_onset,588430,353,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BAA_PAA_3_00,coda-onset,,NA,b_group,0.0-354.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_00.wav,3,,829,0,audio/onset_syllables/BAA_PAA_3_00.wav,test_onset,590268,354,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BIH_PIH_1_27,coda-onset,,NA,b_group,0.0-355.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_27.wav,2,,1179,27,audio/onset_syllables/BIH_PIH_1_27.wav,test_onset,592460,355,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BUH_PUH_3_10,coda-onset,,NA,b_group,0.0-356.0,83,NA,NA,21,audio/onset_syllables/BUH_PUH_3_10.wav,1,,760,10,audio/onset_syllables/BUH_PUH_3_10.wav,test_onset,594236,356,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BAH_PAH_3_22,coda-onset,,NA,b_group,0.0-357.0,75,NA,NA,23,audio/onset_syllables/BAH_PAH_3_22.wav,3,,928,22,audio/onset_syllables/BAH_PAH_3_22.wav,test_onset,596175,357,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BUH_PUH_3_05,coda-onset,,NA,b_group,0.0-358.0,83,NA,NA,21,audio/onset_syllables/BUH_PUH_3_05.wav,2,,781,5,audio/onset_syllables/BUH_PUH_3_05.wav,test_onset,597959,358,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BAA_PAA_3_10,coda-onset,,NA,b_group,0.0-359.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_10.wav,3,,768,10,audio/onset_syllables/BAA_PAA_3_10.wav,test_onset,599739,359,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BAH_PAH_3_15,coda-onset,,NA,b_group,0.0-360.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_15.wav,1,,789,15,audio/onset_syllables/BAH_PAH_3_15.wav,test_onset,601539,360,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAH_PAH_3_18,coda-onset,,NA,b_group,0.0-361.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_18.wav,1,,640,18,audio/onset_syllables/BAH_PAH_3_18.wav,test_onset,603188,361,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BIH_PIH_1_10,coda-onset,,NA,b_group,0.0-362.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_10.wav,3,,701,10,audio/onset_syllables/BIH_PIH_1_10.wav,test_onset,604885,362,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BIH_PIH_1_22,coda-onset,,NA,b_group,0.0-363.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_22.wav,1,,760,22,audio/onset_syllables/BIH_PIH_1_22.wav,test_onset,606659,363,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BIH_PIH_1_05,coda-onset,,NA,b_group,0.0-364.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_05.wav,3,,680,5,audio/onset_syllables/BIH_PIH_1_05.wav,test_onset,608356,364,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BIH_PIH_1_30,coda-onset,,NA,b_group,0.0-365.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_30.wav,2,,659,30,audio/onset_syllables/BIH_PIH_1_30.wav,test_onset,610026,365,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAA_PAA_3_20,coda-onset,,NA,b_group,0.0-366.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_20.wav,2,,661,20,audio/onset_syllables/BAA_PAA_3_20.wav,test_onset,611688,366,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BUH_PUH_3_15,coda-onset,,NA,b_group,0.0-367.0,83,NA,NA,21,audio/onset_syllables/BUH_PUH_3_15.wav,1,,691,15,audio/onset_syllables/BUH_PUH_3_15.wav,test_onset,613382,367,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BAA_PAA_3_24,coda-onset,,NA,b_group,0.0-368.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_24.wav,1,,760,24,audio/onset_syllables/BAA_PAA_3_24.wav,test_onset,615158,368,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BAA_PAA_3_27,coda-onset,,NA,b_group,0.0-369.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_27.wav,1,,931,27,audio/onset_syllables/BAA_PAA_3_27.wav,test_onset,617102,369,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BUH_PUH_3_27,coda-onset,,NA,b_group,0.0-370.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_27.wav,1,,629,27,audio/onset_syllables/BUH_PUH_3_27.wav,test_onset,618732,370,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BIH_PIH_1_18,coda-onset,,NA,b_group,0.0-371.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_18.wav,1,,891,18,audio/onset_syllables/BIH_PIH_1_18.wav,test_onset,620639,371,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAA_PAA_3_22,coda-onset,,NA,b_group,0.0-372.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_22.wav,2,,669,22,audio/onset_syllables/BAA_PAA_3_22.wav,test_onset,622319,372,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BUH_PUH_3_30,coda-onset,,NA,b_group,0.0-373.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_30.wav,3,,768,30,audio/onset_syllables/BUH_PUH_3_30.wav,test_onset,624092,373,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BIH_PIH_1_20,coda-onset,,NA,b_group,0.0-374.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_20.wav,3,,1091,20,audio/onset_syllables/BIH_PIH_1_20.wav,test_onset,626186,374,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAH_PAH_3_05,coda-onset,,NA,b_group,0.0-375.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_05.wav,1,,669,5,audio/onset_syllables/BAH_PAH_3_05.wav,test_onset,627867,375,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BUH_PUH_3_10,coda-onset,,NA,b_group,0.0-376.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_10.wav,2,,829,10,audio/onset_syllables/BUH_PUH_3_10.wav,test_onset,629707,376,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BAH_PAH_3_22,coda-onset,,NA,b_group,0.0-377.0,75,NA,NA,23,audio/onset_syllables/BAH_PAH_3_22.wav,1,,811,22,audio/onset_syllables/BAH_PAH_3_22.wav,test_onset,631525,377,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAH_PAH_3_15,coda-onset,,NA,b_group,0.0-378.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_15.wav,3,,808,15,audio/onset_syllables/BAH_PAH_3_15.wav,test_onset,633333,378,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAA_PAA_3_15,coda-onset,,NA,b_group,0.0-379.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_15.wav,3,,821,15,audio/onset_syllables/BAA_PAA_3_15.wav,test_onset,635166,379,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BIH_PIH_1_15,coda-onset,,NA,b_group,0.0-380.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_15.wav,3,,1109,15,audio/onset_syllables/BIH_PIH_1_15.wav,test_onset,637276,380,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAA_PAA_3_10,coda-onset,,NA,b_group,0.0-381.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_10.wav,1,,680,10,audio/onset_syllables/BAA_PAA_3_10.wav,test_onset,638966,381,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BUH_PUH_3_18,coda-onset,,NA,b_group,0.0-382.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_18.wav,1,,691,18,audio/onset_syllables/BUH_PUH_3_18.wav,test_onset,640666,382,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BAA_PAA_3_00,coda-onset,,NA,b_group,0.0-383.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_00.wav,2,,651,0,audio/onset_syllables/BAA_PAA_3_00.wav,test_onset,642327,383,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BAH_PAH_3_20,coda-onset,,NA,b_group,0.0-384.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_20.wav,1,,651,20,audio/onset_syllables/BAH_PAH_3_20.wav,test_onset,643987,384,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAA_PAA_3_27,coda-onset,,NA,b_group,0.0-385.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_27.wav,3,,949,27,audio/onset_syllables/BAA_PAA_3_27.wav,test_onset,645956,385,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BAH_PAH_3_27,coda-onset,,NA,b_group,0.0-386.0,75,NA,NA,23,audio/onset_syllables/BAH_PAH_3_27.wav,2,,659,27,audio/onset_syllables/BAH_PAH_3_27.wav,test_onset,647613,386,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BUH_PUH_3_22,coda-onset,,NA,b_group,0.0-387.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_22.wav,3,,861,22,audio/onset_syllables/BUH_PUH_3_22.wav,test_onset,649488,387,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BUH_PUH_3_10,coda-onset,,NA,b_group,0.0-388.0,83,NA,NA,21,audio/onset_syllables/BUH_PUH_3_10.wav,3,,960,10,audio/onset_syllables/BUH_PUH_3_10.wav,test_onset,651468,388,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BIH_PIH_1_27,coda-onset,,NA,b_group,0.0-389.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_27.wav,3,,971,27,audio/onset_syllables/BIH_PIH_1_27.wav,test_onset,653439,389,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BIH_PIH_1_30,coda-onset,,NA,b_group,0.0-390.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_30.wav,3,,760,30,audio/onset_syllables/BIH_PIH_1_30.wav,test_onset,655220,390,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAA_PAA_3_05,coda-onset,,NA,b_group,0.0-391.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_05.wav,1,,589,5,audio/onset_syllables/BAA_PAA_3_05.wav,test_onset,656818,391,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BUH_PUH_3_24,coda-onset,,NA,b_group,0.0-392.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_24.wav,1,,651,24,audio/onset_syllables/BUH_PUH_3_24.wav,test_onset,658469,392,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BAH_PAH_3_30,coda-onset,,NA,b_group,0.0-393.0,75,NA,NA,23,audio/onset_syllables/BAH_PAH_3_30.wav,1,,1360,30,audio/onset_syllables/BAH_PAH_3_30.wav,test_onset,660841,393,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAH_PAH_3_20,coda-onset,,NA,b_group,0.0-394.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_20.wav,3,,629,20,audio/onset_syllables/BAH_PAH_3_20.wav,test_onset,662471,394,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAH_PAH_3_24,coda-onset,,NA,b_group,0.0-395.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_24.wav,2,,939,24,audio/onset_syllables/BAH_PAH_3_24.wav,test_onset,664419,395,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BUH_PUH_3_27,coda-onset,,NA,b_group,0.0-396.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_27.wav,2,,560,27,audio/onset_syllables/BUH_PUH_3_27.wav,test_onset,665988,396,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BAA_PAA_3_20,coda-onset,,NA,b_group,0.0-397.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_20.wav,1,,640,20,audio/onset_syllables/BAA_PAA_3_20.wav,test_onset,667646,397,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BAH_PAH_3_18,coda-onset,,NA,b_group,0.0-398.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_18.wav,2,,811,18,audio/onset_syllables/BAH_PAH_3_18.wav,test_onset,669467,398,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAA_PAA_3_24,coda-onset,,NA,b_group,0.0-399.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_24.wav,2,,699,24,audio/onset_syllables/BAA_PAA_3_24.wav,test_onset,671179,399,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BIH_PIH_1_27,coda-onset,,NA,b_group,0.0-400.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_27.wav,1,,691,27,audio/onset_syllables/BIH_PIH_1_27.wav,test_onset,672882,400,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BIH_PIH_1_10,coda-onset,,NA,b_group,0.0-401.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_10.wav,1,,1120,10,audio/onset_syllables/BIH_PIH_1_10.wav,test_onset,675016,401,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAH_PAH_3_10,coda-onset,,NA,b_group,0.0-402.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_10.wav,2,,819,10,audio/onset_syllables/BAH_PAH_3_10.wav,test_onset,676851,402,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAA_PAA_3_30,coda-onset,,NA,b_group,0.0-403.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_30.wav,1,,1061,30,audio/onset_syllables/BAA_PAA_3_30.wav,test_onset,678914,403,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BIH_PIH_1_00,coda-onset,,NA,b_group,0.0-404.0,83,NA,NA,16,audio/onset_syllables/BIH_PIH_1_00.wav,2,,829,0,audio/onset_syllables/BIH_PIH_1_00.wav,test_onset,680755,404,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAH_PAH_3_27,coda-onset,,NA,b_group,0.0-405.0,75,NA,NA,23,audio/onset_syllables/BAH_PAH_3_27.wav,1,,749,27,audio/onset_syllables/BAH_PAH_3_27.wav,test_onset,682509,405,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BUH_PUH_3_30,coda-onset,,NA,b_group,0.0-406.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_30.wav,1,,739,30,audio/onset_syllables/BUH_PUH_3_30.wav,test_onset,684253,406,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BUH_PUH_3_15,coda-onset,,NA,b_group,0.0-407.0,83,NA,NA,21,audio/onset_syllables/BUH_PUH_3_15.wav,2,,701,15,audio/onset_syllables/BUH_PUH_3_15.wav,test_onset,685962,407,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BAA_PAA_3_22,coda-onset,,NA,b_group,0.0-408.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_22.wav,3,,781,22,audio/onset_syllables/BAA_PAA_3_22.wav,test_onset,687753,408,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BAH_PAH_3_10,coda-onset,,NA,b_group,0.0-409.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_10.wav,3,,779,10,audio/onset_syllables/BAH_PAH_3_10.wav,test_onset,689549,409,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BIH_PIH_1_22,coda-onset,,NA,b_group,0.0-410.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_22.wav,3,,789,22,audio/onset_syllables/BIH_PIH_1_22.wav,test_onset,691358,410,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BUH_PUH_3_27,coda-onset,,NA,b_group,0.0-411.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_27.wav,3,,741,27,audio/onset_syllables/BUH_PUH_3_27.wav,test_onset,693117,411,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BIH_PIH_1_05,coda-onset,,NA,b_group,0.0-412.0,83,NA,NA,16,audio/onset_syllables/BIH_PIH_1_05.wav,2,,829,5,audio/onset_syllables/BIH_PIH_1_05.wav,test_onset,694943,412,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAH_PAH_3_00,coda-onset,,NA,b_group,0.0-413.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_00.wav,1,,1160,0,audio/onset_syllables/BAH_PAH_3_00.wav,test_onset,697120,413,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BAH_PAH_3_00,coda-onset,,NA,b_group,0.0-414.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_00.wav,2,,848,0,audio/onset_syllables/BAH_PAH_3_00.wav,test_onset,698981,414,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BIH_PIH_1_22,coda-onset,,NA,b_group,0.0-415.0,83,NA,NA,16,audio/onset_syllables/BIH_PIH_1_22.wav,2,,2299,22,audio/onset_syllables/BIH_PIH_1_22.wav,test_onset,702294,415,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BIH_PIH_1_05,coda-onset,,NA,b_group,0.0-416.0,83,NA,NA,16,audio/onset_syllables/BIH_PIH_1_05.wav,1,,1080,5,audio/onset_syllables/BIH_PIH_1_05.wav,test_onset,704388,416,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BUH_PUH_3_15,coda-onset,,NA,b_group,0.0-417.0,83,NA,NA,21,audio/onset_syllables/BUH_PUH_3_15.wav,3,,829,15,audio/onset_syllables/BUH_PUH_3_15.wav,test_onset,706223,417,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BIH_PIH_1_15,coda-onset,,NA,b_group,0.0-418.0,83,NA,NA,16,audio/onset_syllables/BIH_PIH_1_15.wav,1,,661,15,audio/onset_syllables/BIH_PIH_1_15.wav,test_onset,707884,418,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
36,condition1,BAA_PAA_3_27,coda-onset,,NA,b_group,0.0-419.0,75,NA,NA,25,audio/onset_syllables/BAA_PAA_3_27.wav,2,,981,27,audio/onset_syllables/BAA_PAA_3_27.wav,test_onset,709878,419,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BAA_PAA_3_18,coda-onset,,NA,b_group,0.0-420.0,83,NA,NA,25,audio/onset_syllables/BAA_PAA_3_18.wav,1,,771,18,audio/onset_syllables/BAA_PAA_3_18.wav,test_onset,711663,420,audio-keyboard-response,onset_syllable,NA,B,P,AA,RIGHT,
36,condition1,BAH_PAH_3_30,coda-onset,,NA,b_group,0.0-421.0,75,NA,NA,23,audio/onset_syllables/BAH_PAH_3_30.wav,3,,669,30,audio/onset_syllables/BAH_PAH_3_30.wav,test_onset,713342,421,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
36,condition1,BUH_PUH_3_20,coda-onset,,NA,b_group,0.0-422.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_20.wav,3,,691,20,audio/onset_syllables/BUH_PUH_3_20.wav,test_onset,715043,422,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BUH_PUH_3_05,coda-onset,,NA,b_group,0.0-423.0,83,NA,NA,21,audio/onset_syllables/BUH_PUH_3_05.wav,3,,691,5,audio/onset_syllables/BUH_PUH_3_05.wav,test_onset,716741,423,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BUH_PUH_3_22,coda-onset,,NA,b_group,0.0-424.0,75,NA,NA,21,audio/onset_syllables/BUH_PUH_3_22.wav,1,,851,22,audio/onset_syllables/BUH_PUH_3_22.wav,test_onset,718604,424,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
36,condition1,BIH_PIH_1_00,coda-onset,,NA,b_group,0.0-425.0,83,NA,NA,16,audio/onset_syllables/BIH_PIH_1_00.wav,3,,771,0,audio/onset_syllables/BIH_PIH_1_00.wav,test_onset,720391,425,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
